feature,avg_importance
eng,0.00064509624
 (a,0.0006445741
ew ,0.00064331153
 i++,0.0006405579
 0),0.00063982385
0],0.00063975045
();,0.0006391401
));,0.00063883996
 !=,0.000638358
 str.s,0.0006373802
 for ,0.0006340718
cl,0.0006336089
t.,0.0006330877
<=,0.0006312874
tring ,0.00062278175
ent,0.0006196972
""";",0.0006140033
s[,0.0006104812
 /,0.0006101085
 <=,0.0006082141
 if ,0.0006075149
!= ,0.0006059489
oo,0.0006054322
is,0.0006053524
1) ,0.00060355716
nu,0.0006021624
r.l,0.00059528404
ac,0.0005952166
 le,0.00059287826
3) ,0.00059168827
bo,0.0005847516
to,0.00057894835
rt,0.00057133817
pu,0.000568774
ms[i,0.00056718086
if ,0.00056629925
 is,0.00056598766
ho,0.00056525634
da,0.00056309486
bre,0.00056181685
 su,0.0005601628
 c),0.0005585546
 int[,0.0005566178
co,0.00055551046
lo,0.0005510069
ength(,0.0005489514
on,0.0005486353
ve,0.0005482008
ret,0.00054675865
gth; ,0.0005445141
lse; ,0.00054112024
 nums.,0.00054111157
fo,0.0005367519
n),0.0005363166
ing ,0.00053303887
 va,0.00053237844
||,0.0005276303
lu,0.0005265421
w ,0.0005241791
um;,0.0005218292
 str.,0.00052155583
si,0.0005214902
etur,0.00051989785
ult,0.0005103725
 the ,0.0005050636
); ,0.0005049982
(st,0.0005031267
num ,0.0005015468
[i];,0.0005007781
p ,0.00049710274
ix,0.0004971008
b.,0.0004962009
tw,0.00049592747
 co,0.0004953526
r),0.0004922234
 for,0.00048666756
n) ,0.0004860785
s) ,0.000482735
nums,0.00048224643
ap,0.0004810683
nums[i,0.00047966337
.le,0.00047912338
ta,0.00047845184
 0) ,0.00047672854
 (in,0.00047587123
inde,0.00047556555
oun,0.00047498572
num,0.00046966822
 2) ,0.00046533236
id,0.00046530663
ll,0.00046042324
(stri,0.0004601525
 la,0.0004596835
 % ,0.0004497455
 cou,0.00044630424
 str),0.00044425458
 (int,0.0004434429
b) ,0.0004429087
c) ,0.00044032338
cou,0.0004399677
rs ,0.00043601636
i),0.0004315587
ion,0.00043028622
i] ,0.0004234216
int[,0.0004171012
 en,0.00041698094
end(,0.00041595325
[i ,0.00041496538
ati,0.0004144365
rea,0.0004135697
 7,0.00041323938
of,0.00040910818
 1),0.00040610135
 num,0.00040093937
ck,0.00040083277
ns,0.00039734162
me,0.0003951314
xy,0.0003940849
<= ,0.00039195654
| ,0.0003911986
th; ,0.0003904785
ti,0.00038847182
"(""",0.0003866616
 b) ,0.0003854366
r.le,0.00038269145
sw,0.00038198475
rin,0.0003726181
int[] ,0.00036887394
at(,0.00036546064
h() ,0.00036335035
 mi,0.00035894968
mo,0.0003574847
se; ,0.0003482949
 for(i,0.00034603052
 da,0.0003450365
.c,0.0003432848
index,0.00034175054
r) ,0.00033846076
+= ,0.0003368239
r.leng,0.00033561047
ut,0.0003257359
 b),0.00032561726
ind,0.00032549433
 j ,0.000322138
 th,0.00032080186
s[i] ,0.0003195828
n; ,0.00031811793
>= ,0.0003141403
 d,0.00031291525
temp,0.0003111371
y ,0.0003059635
nd(,0.00030507895
ord,0.0003030812
or ,0.0002974285
ean ,0.00029622295
ot,0.00029575787
ec,0.00029509387
ng ,0.0002947444
str),0.0002921349
ic ,0.00029070748
nd ,0.00028992517
qu,0.0002898561
n(,0.00028848814
se;,0.0002882803
 the,0.00028813528
t; ,0.0002877319
all,0.00028267122
ad,0.00027238534
d),0.00027237379
ate,0.00026759368
for(in,0.00026708512
ge,0.0002624577
 new,0.00025795828
bli,0.00025719948
pa,0.00024890178
ring(,0.00024453798
ubl,0.0002371527
 n),0.00023677424
we,0.00023602095
 && ,0.00023441581
ew,0.00023281566
 str.c,0.00023068972
 an,0.0002288962
d(,0.00022598893
day,0.00022534035
str.le,0.00021834113
emp,0.00021459836
tur,0.00021434776
no,0.00021380547
 != ,0.00021317088
ter,0.00021019226
rou,0.00020666585
pr,0.00019967448
 ch,0.00019899604
(num,0.00019460318
6),0.00019332978
io,0.00018851344
 1],0.00018770984
nt[,0.00018765744
ms.l,0.00018571324
art,0.0001847291
wo,0.00018398085
lse;,0.00018336452
++) ,0.00017956538
m(i,0.00017464571
nte,0.00017286498
2; ,0.0001690668
the ,0.00016283184
i]; ,0.00016056067
st ,0.00015819317
ith,0.00015736856
eed,0.00015697577
"a, ",0.00015678372
 retur,0.000155653
m(,0.00015455774
trin,0.00015387248
th;,0.0001505325
 sum,0.00014799282
 sta,0.00014319066
ay ,0.00013863904
sub,0.00013798218
urn ,0.00013660044
val,0.00013649376
go,0.00013325334
i++),0.00013268278
t(i),0.00013219462
 fal,0.0001320725
 tru,0.00012950107
i];,0.00012933483
o ,0.00012682978
 n) ,0.00012644866
char,0.00012486974
s[i,0.00012381567
bstri,0.00012376181
m.,0.00012263814
fir,0.00012247558
cha,0.000121099714
for ,0.00012010431
um; ,0.000120075325
ara,0.00011840931
[i]; ,0.000117465876
 (int ,0.00011573153
13,0.00011467036
appen,0.00011265172
ci,0.00011218426
he ,0.00011169036
s[i],0.00011056196
pen,0.00011024131
alse,0.000107815235
"b,",0.00010616566
nde,0.000104592815
out,0.00010405282
" b,",0.000103825674
gt,0.000102441634
engt,0.00010074528
mp ,9.983321e-05
big,9.967634e-05
h(); ,9.7599856e-05
str.s,9.74164e-05
th ,9.52466e-05
gth(),9.344499e-05
th(,9.272539e-05
"z""",9.157704e-05
ste,9.093105e-05
 to,8.6384185e-05
sum(,8.6354565e-05
str.,8.5333195e-05
i++) ,8.469949e-05
be,8.3199644e-05
ars,8.1572776e-05
sta,7.797746e-05
app,7.5865246e-05
&& ,7.118661e-05
 o,6.995933e-05
[0,6.703292e-05
tic,6.542183e-05
ound,6.46635e-05
r.c,6.3743515e-05
word,6.2974585e-05
ms) ,6.2847466e-05
.lengt,6.165744e-05
.leng,5.9944367e-05
s.l,5.8900845e-05
h; ,5.7347082e-05
 wo,5.572169e-05
new,5.5233842e-05
star,5.435005e-05
zz,5.4194574e-05
bread,5.412967e-05
rat,5.3997654e-05
irs,5.3085965e-05
lt ,5.1896717e-05
rst,5.1748484e-05
wor,5.0863146e-05
ums[,5.0580282e-05
m; ,5.0170664e-05
s.le,4.4041633e-05
s[i];,4.3716518e-05
tl,4.3257918e-05
wit,4.2012838e-05
m(in,3.6902627e-05
bst,3.6668527e-05
bstr,3.6515397e-05
strin,3.5700377e-05
pp,3.465607e-05
 str) ,3.415452e-05
 tem,3.3239583e-05
s; ,3.286092e-05
 pub,3.10243e-05
arat,3.0302468e-05
r.su,2.6091815e-05
boo,2.5681242e-05
chara,2.540598e-05
wer,2.2772483e-05
a.,2.2714688e-05
"b, ",2.1363992e-05
xt,1.9361056e-05
blic,1.9081795e-05
or(,1.9041669e-05
 true,1.8586665e-05
ubli,1.7991819e-05
)); ,1.757345e-05
oa,1.5841284e-05
str.c,1.5426886e-05
 end,1.5221923e-05
h(),1.35423525e-05
 star,1.22727015e-05
[0],1.213165e-05
m(int ,1.1828685e-05
arat(,1.0445878e-05
with,1.024493e-05
tring(,9.683623e-06
r.ch,8.382944e-06
 val,7.868842e-06
str.l,7.3869787e-06
nums[,6.515672e-06
 word,4.791525e-06
21,1.4145736e-07
esult,0.0
eturn,0.0
fal,0.0
fals,0.0
false,0.0
 publ,0.0
ums[i],0.0
und,0.0
unt ,0.0
urn,0.0
iga,0.0
igar,0.0
ing(,0.0
ga,0.0
gar,0.0
 bool,0.0
true,0.0
true;,0.0
true; ,0.0
turn,0.0
turn ,0.0
" a, ",0.0
bstrin,0.0
oole,0.0
oolea,0.0
oolean,0.0
or(i,0.0
or(in,0.0
or(int,0.0
pee,0.0
peed,0.0
pend,0.0
ppe,0.0
ppen,0.0
ppend,0.0
pri,0.0
prin,0.0
print,0.0
appe,0.0
append,0.0
array,0.0
at(i,0.0
pub,0.0
publ,0.0
publi,0.0
public,0.0
r(i,0.0
r(in,0.0
r(int,0.0
r(int ,0.0
r.cha,0.0
r.char,0.0
r.len,0.0
r.sub,0.0
r.subs,0.0
rat(,0.0
rat(i,0.0
rat(i),0.0
// ,0.0
ray,0.0
rd,0.0
read,0.0
resu,0.0
resul,0.0
result,0.0
retu,0.0
retur,0.0
return,0.0
rint,0.0
roun,0.0
round,0.0
rra,0.0
rray,0.0
+;,0.0
+; ,0.0
.ch,0.0
.cha,0.0
nt[],0.0
nt[] ,0.0
nums),0.0
nums) ,0.0
nums.,0.0
nums.l,0.0
oal,0.0
ole,0.0
olea,0.0
olean,0.0
olean ,0.0
ool,0.0
blic ,0.0
bool,0.0
boole,0.0
boolea,0.0
brea,0.0
ublic,0.0
ublic ,0.0
.char,0.0
.chara,0.0
.len,0.0
.subst,0.0
(int[],0.0
(strin,0.0
ubs,0.0
ubst,0.0
 wor,0.0
ubstr,0.0
 ||,0.0
"""; ",0.0
% ,0.0
ubstri,0.0
s.len,0.0
s.leng,0.0
ult ,0.0
tring,0.0
spe,0.0
spee,0.0
speed,0.0
charat,0.0
cig,0.0
ciga,0.0
cigar,0.0
coun,0.0
count,0.0
ms.le,0.0
ms.len,0.0
ndex,0.0
new ,0.0
ng(,0.0
ngt,0.0
ngth,0.0
ngth ,0.0
ngth(,0.0
ngth(),0.0
ngth;,0.0
ngth; ,0.0
start,0.0
str) ,0.0
leng,0.0
str.ch,0.0
h();,0.0
str.su,0.0
ums.,0.0
string,0.0
subs,0.0
subst,0.0
substr,0.0
sul,0.0
sult,0.0
sult ,0.0
sum(i,0.0
 resul,0.0
 retu,0.0
har,0.0
 start,0.0
hara,0.0
false;,0.0
firs,0.0
first,0.0
for(,0.0
for(i,0.0
ead,0.0
um(,0.0
um(i,0.0
um(in,0.0
um(int,0.0
ums,0.0
ums),0.0
ums) ,0.0
" b, ",0.0
ums.l,0.0
ums.le,0.0
harat,0.0
ums[i,0.0
goa,0.0
goal,0.0
 publi,0.0
harat(,0.0
 fals,0.0
 false,0.0
irst,0.0
tr),0.0
tr) ,0.0
tr.,0.0
tr.c,0.0
tr.ch,0.0
tr.cha,0.0
tr.l,0.0
tr.le,0.0
tr.len,0.0
tr.s,0.0
tr.su,0.0
tr.sub,0.0
 coun,0.0
else,0.0
en(,0.0
ength,0.0
lic ,0.0
lean,0.0
m(int,0.0
lean ,0.0
 boole,0.0
 count,0.0
 strin,0.0
lengt,0.0
 temp,0.0
length,0.0
sum(in,0.0
t[],0.0
t[] ,0.0
tar,0.0
tart,0.0
tee,0.0
teen,0.0
th(),0.0
th() ,0.0
th();,0.0
th(); ,0.0
|| ,0.0
 (num,0.0
gth,0.0
gth ,0.0
gth(,0.0
gth;,0.0
lic,0.0
 else,0.0
