CodeStateID,Code
c779f6e169af4482ca6af3ed1bcbd3f3a9c29e3c,"public boolean sameEnds(int[] nums, int n)
{
    boolean same = true;
    int[] first = new int[n];
    int[] last = new int[n];
    for (int i = 0; i < n - 1; i++ ) {
        first[i] = nums[i];
    }
    for (int i = nums.length - n; i < nums.length; i++) {
        last[i] = nums[i];
    }
    for (int i = 0; i < first.length; i++) {
        if (first[i] != last[i]) {
            same = false;
        }
    }
    return same;
}
"
4cb386dcffa8c6b2be37d6f39dfdaff5fae85f13,"public boolean sameEnds(int[] nums, int n)
{
    boolean same = true;
    int[] first = new int[n];
    int[] last = new int[n];
    for (int i = 0; i < n; i++ ) {
        first[i] = nums[i];
    }
    for (int i = nums.length - n; i < nums.length; i++) {
        last[i] = nums[i];
    }
    for (int i = 0; i < first.length; i++) {
        if (first[i] != last[i]) {
            same = false;
        }
    }
    return same;
}
"
a785ed7904d6acbc2fa8884a7f9347a5e5042eba,"public boolean sameEnds(int[] nums, int n)
{
    return true;
}
"
12ae0f54c3595d6f942847ff20815b8e89ce67b5,"public boolean sameEnds(int[] nums, int n)
{
    int start = 0;
	int end = nums.length-len;
	for(int i = 0; i < len; i++)
	{
		if(nums[start] != nums[end])
        {
			return false;
        }
		else
		{
			start++;
			end++;
		}
	}
	return true;
}
"
617d3f05c2e6966eb4c8f4babcb7b853b1457cdf,"public boolean sameEnds(int[] nums, int n)
{
    boolean sameEnds = false;
    if (n == 0)
    {
        sameEnds = true;
    }
    else if (n == 1)
    {
        if (nums.length == 1 || (nums[0] == nums[nums.length - 1]))
        {
            sameEnds = true;
        }
    }
    else
    {
        for (int i = 0; i < n; i++)
        {
            if (nums[n] == nums[nums.length -1 - n])
            {
                sameEnds = true;
            }
            else
            {
                sameEnds = false;
                break;
            }
        }
    }
    return sameEnds;
}
"
782fde374f01462760308c827131a50d76b4e2fe,"public boolean sameEnds(int[] nums, int n)
{
    int start = 0;
	int end = nums.length-n;
	for(int i = 0; i < n; i++)
	{
		if(nums[start] != nums[end])
        {
			return false;
        }
		else
		{
			start++;
			end++;
		}
	}
	return true;
}
"
7fc9ae2e2f71f1f16dfaf9ba7bb7f6fbbcd61c64,"public boolean sameEnds(int[] nums, int n)
{
    boolean sameEnds = false;
    if (n == 0)
    {
        sameEnds = true;
    }
    else
    {
        for (int i = 0; i < n; i++)
        {
            if (nums[n] == nums[nums.length - 1 - n])
            {
                sameEnds = true;
            }
            else
            {
                sameEnds = false;
                break;
            }
        }
    }
    return sameEnds;
}
"
c3aa99c9b098083b990932ba396bcf4a6ce8214f,"public boolean sameEnds(int[] nums, int n)
{
    boolean sameEnds = false;
    if (n == 0)
    {
        sameEnds = true;
    }
    else
    {
        for (int i = 0; i =< n; i++)
        {
            if (nums[n] == nums[nums.length - 1 - n])
            {
                sameEnds = true;
            }
            else
            {
                sameEnds = false;
                break;
            }
        }
    }
    return sameEnds;
}
"
7e04d85598c8df26c1fd6b7f5acf19d1421d3353,"public boolean sameEnds(int[] nums, int n)
{
    boolean sameEnds = false;
    if (n == 0)
    {
        sameEnds = true;
    }
    else
    {
        for (int i = 0; i <= n; i++)
        {
            if (nums[n] == nums[nums.length - 1 - n])
            {
                sameEnds = true;
            }
            else
            {
                sameEnds = false;
                break;
            }
        }
    }
    return sameEnds;
}
"
db65222d52e6407980c7324e8c54c9898f4c7e8b,"public boolean sameEnds(int[] nums, int n)
{
    boolean sameEnds = false;
    if (n == 0)
    {
        sameEnds = true;
    }
    else
    {
        for (int i = 0; i <= n; i++)
        {
            if (nums[i] == nums[nums.length - 1 - i])
            {
                sameEnds = true;
            }
            else
            {
                sameEnds = false;
                break;
            }
        }
    }
    return sameEnds;
}
"
9bd98495fc787be3fb61ffa95500846016be9a40,"public boolean sameEnds(int[] nums, int n)
{
      for(int i = 0; i < n; i++) {
        if(nums[i] != nums[nums.length - n + i])
            return false;
    }
                
    return true;
}
"
219d89cbd79d6ccae306417723277e4eb5701355,"public boolean sameEnds(int[] nums, int n)
{
    int x = 0;
	int y = nums.length-n;
	for(; n > 0; n--)
	{
		if(nums[x] != nums[y])
			return false;
		else
		{
			x++;
			y++;
		}
	}
	return true;
}
"
22bc4ecad7ea4b503b787760c7af745a94277327,"public boolean sameEnds(int[] nums, int n)
{
    boolean result = true;
    int range = len; 
    for (int i = 0; i < range; i++)
    {
        if (!(nums[i] == nums[nums.length - range + i]))
        {
            result = false;
        }
    }
    return result;
}
"
09a84a647dc63f3f374b5048035024064a249571,"public boolean sameEnds(int[] nums, int n)
{
    int first = 0;
    int last = nums.length - n;
    for (; n > 0; n--)
    {
        if(nums[first] != nums[last])
        {
            return false;
        }
        else
        {
            first++;
            last++;
        }
    }
    return true;
}
"
d004e4266bd361a79e052d3ebbc7d3de821e2a10,"public boolean sameEnds(int[] nums, int n)
{
    boolean result = true;
    int range = n; 
    for (int i = 0; i < range; i++)
    {
        if (!(nums[i] == nums[nums.length - range + i]))
        {
            result = false;
        }
    }
    return result;
}
"
41c8da13b33e4f2c7ae68912df33bf871bfd1952,"public boolean sameEnds(int[] nums, int n)
{
    boolean result = true;
	int range = n;
    for (int i =0; i <n ;i++)
    {
        if (!(nums[i] == nums[nums.length - range + i]))
		result = false;
    }

}
"
6f14abf2224896c179aae5b02e4c729ffdc40a04,"public boolean sameEnds(int[] nums, int n)
{
    boolean result = true;
	int range = n;
    for (int i =0; i <n ;i++)
    {
        if (!(nums[i] == nums[nums.length - range + i]))
		result = false;
    }
	return result;
}
"
2930b56796284d2ac07615afe13beb65ae65c47a,"public boolean sameEnds(int[] nums, int n)
{
    boolean result = true;
    int range = n;
    for (int i = 0; i < range; i++)
    {
        if (!(nums[i] == nums[nums.length - range + 1]))
        {
            result = false;
        }
    }
    return result
        
}
"
bc17aa586d010bae8954510e93990911da1f5fad,"public boolean sameEnds(int[] nums, int n)
{
    boolean result = true;
    int range = n;
    for (int i = 0; i < range; i++)
    {
        if (!(nums[i] == nums[nums.length - range + 1]))
        {
            result = false;
        }
    }
    return result;
        
}
"
c3ec31c6eafcd8bf439a73fcb65b2cb256ac0c06,"public boolean sameEnds(int[] nums, int n)
{
    int startInt = 0;
	int endInt = nums.length-len;
	for(; len > 0; len--)
	{
		if(nums[startInt] != nums[end])
			return false;
		else
		{
			startInt++;
			endInt++;
		}
	}
	return true;
}
"
3aeef143cf4495d61785a248352e10c6aedf7a07,"public boolean sameEnds(int[] nums, int n)
{
    int startInt = 0;
	int endInt = nums.length - n;
	for(; n > 0; n--)
	{
		if(nums[startInt] != nums[end])
			return false;
		else
		{
			startInt++;
			endInt++;
		}
	}
	return true;
}
"
d7d607b1675e1d3bbdfc38bdb82d0613c5456722,"public boolean sameEnds(int[] nums, int n)
{
    int startInt = 0;
	int endInt = nums.length - n;
	for(; n > 0; n--)
	{
		if(nums[startInt] != nums[endInt])
			return false;
		else
		{
			startInt++;
			endInt++;
		}
	}
	return true;
}
"
62f7eeedbd28551e66884671ee55c0c1d7c60214,"public boolean sameEnds(int[] nums, int n)
{
    int start = 0;
	int end = nums.length-len;
	for(; len > 0; len--)
	{
		if(nums[start] != nums[end])
			return false;
		else
		{
			start++;
			end++;
		}
	}
	return true;
}
"
7501c8e3cf3d087526d398f62e4f79f8b81a7beb,"public boolean sameEnds(int[] nums, int n)
{
    int start = 0;
	int end = nums.length-len;
	for(int len = 0; len > 0; len--)
	{
		if(nums[start] != nums[end])
			return false;
		else
		{
			start++;
			end++;
		}
	}
	return true;
}
"
3c77091123dab944d09887c398b00fa3b3b0d64a,"public boolean sameEnds(int[] nums, int n)
{
    int start = 0;
	int end = nums.length-len;
	for(int len = 0; len > 0; len++)
	{
		if(nums[start] != nums[end])
			return false;
		else
		{
			start++;
			end++;
		}
	}
	return true;
}
"
c319784f434004ce7b137b380ee14712453ef19e,"public boolean sameEnds(int[] nums, int n)
{
    int start = 0;
	int end = nums.length-len;
	for(int n = 0; n > 0; n++)
	{
		if(nums[start] != nums[end])
			return false;
		else
		{ 
			start++;
			end++;
		}
	}
	return true;
}
"
2c4b9aeb7ef3b988db955458ed318fd45d211580,"public boolean sameEnds(int[] nums, int n)
{
    int start = 0;
	int end = nums.length-n;
	for(int n = 0; n > 0; n++)
	{
		if(nums[start] != nums[end])
			return false;
		else
		{ 
			start++;
			end++;
		}
	}
	return true;
}
"
