ID,Prompt,Extracted_Code
2b27cacf-d186-4a41-a24d-ca665a145c72,"as a cs1 student you are trying to solve this assignment, how would you solve it
Write a function in Java that implements the following logic: Given 2 ints, a and b, return their sum. However, sums in the range 10..19 inclusive, are forbidden, so in that case just return 20.  
public int sortaSum(int a, int b)
{
    
}","public class Main {
    public static void main(String[] args) {
        System.out.println(sortaSum(3, 7)); // Output: 10
        System.out.println(sortaSum(15, 6)); // Output: 21
        System.out.println(sortaSum(10, 2)); // Output: 20
    }

    public static int sortaSum(int a, int b) {
        int sum = a + b;
        if (sum >= 10 && sum <= 19) {
            return 20;
        } else {
            return sum;
        }
    }
}"
48d1e454-cbec-4b6d-a551-96a39c779afa,"as a cs1 student you are trying to solve this assignment, how would you solve it
Write a function in Java that implements the following logic: Given 2 ints, a and b, return their sum. However, sums in the range 10..19 inclusive, are forbidden, so in that case just return 20.  
public int sortaSum(int a, int b)
{
    
}","public int sortaSum(int a, int b) {
    int sum = a + b;
    if (sum >= 10 && sum <= 19) {
        return 20;
    } else {
        return sum;
    }
}"
c3171339-808b-409b-95cb-1220180d50a1,"as a cs1 student you are trying to solve this assignment, how would you solve it
Write a function in Java that implements the following logic: Given 2 ints, a and b, return their sum. However, sums in the range 10..19 inclusive, are forbidden, so in that case just return 20.  
public int sortaSum(int a, int b)
{
    
}","public int sortaSum(int a, int b) {
    int sum = a + b;
    if (sum >= 10 && sum <= 19) {
        return 20;
    } else {
        return sum;
    }
}"
26c06582-1818-4c41-a5d7-fb4e35a3d17d,"as a cs1 student you are trying to solve this assignment, how would you solve it
Write a function in Java that implements the following logic: Given 2 ints, a and b, return their sum. However, sums in the range 10..19 inclusive, are forbidden, so in that case just return 20.  
public int sortaSum(int a, int b)
{
    
}","public int sortaSum(int a, int b) {
    int sum = a + b;
    if (sum >= 10 && sum <= 19) {
        return 20;
    } else {
        return sum;
    }
}"
adaaf685-83ca-4279-a0c3-60c6c8194d0c,"as a cs1 student you are trying to solve this assignment, how would you solve it
Write a function in Java that implements the following logic: Given 2 ints, a and b, return their sum. However, sums in the range 10..19 inclusive, are forbidden, so in that case just return 20.  
public int sortaSum(int a, int b)
{
    
}","public int sortaSum(int a, int b) {
    int sum = a + b;
    if(sum >= 10 && sum <= 19) {
        return 20;
    }
    return sum;
}"
24dbe150-ba2c-48cd-aec4-0a1ba39e86ee,"as a cs1 student you are trying to solve this assignment, how would you solve it
Write a function in Java that implements the following logic: Given 2 ints, a and b, return their sum. However, sums in the range 10..19 inclusive, are forbidden, so in that case just return 20.  
public int sortaSum(int a, int b)
{
    
}","public int sortaSum(int a, int b) {
    int sum = a + b;
    if (sum >= 10 && sum <= 19) {
        return 20;
    }
    return sum;
}"
e41e8467-4d44-4f9a-bb1a-e1ce48e5bd88,"as a cs1 student you are trying to solve this assignment, how would you solve it
Write a function in Java that implements the following logic: Given 2 ints, a and b, return their sum. However, sums in the range 10..19 inclusive, are forbidden, so in that case just return 20.  
public int sortaSum(int a, int b)
{
    
}","public int sortaSum(int a, int b) {
    int sum = a + b;
    if (sum >= 10 && sum <= 19) {
        return 20;
    }
    return sum;
}"
34621fd3-43d1-4059-830d-c7f6bc587c9f,"as a cs1 student you are trying to solve this assignment, how would you solve it
Write a function in Java that implements the following logic: Given 2 ints, a and b, return their sum. However, sums in the range 10..19 inclusive, are forbidden, so in that case just return 20.  
public int sortaSum(int a, int b)
{
    
}","public int sortaSum(int a, int b) {
    int sum = a + b;
    if(sum >= 10 && sum <= 19) {
        return 20;
    } else {
        return sum;
    }
}"
46dde949-4b08-496a-9995-d47136cd590d,"as a cs1 student you are trying to solve this assignment, how would you solve it
Write a function in Java that implements the following logic: Given 2 ints, a and b, return their sum. However, sums in the range 10..19 inclusive, are forbidden, so in that case just return 20.  
public int sortaSum(int a, int b)
{
    
}","public int sortaSum(int a, int b) {
    int sum = a + b;
    if (sum >= 10 && sum <= 19) {
        return 20;
    } else {
        return sum;
    }
}"
10392f3c-b986-44f9-81f8-6f8e75f335ef,"as a cs1 student you are trying to solve this assignment, how would you solve it
Write a function in Java that implements the following logic: Given 2 ints, a and b, return their sum. However, sums in the range 10..19 inclusive, are forbidden, so in that case just return 20.  
public int sortaSum(int a, int b)
{
    
}","public int sortaSum(int a, int b) {
    int sum = a + b;
    if (sum >= 10 && sum <= 19) {
        return 20;
    } else {
        return sum;
    }
}"
5a625de3-0f0e-49e8-abc0-43b6ebb86a6c,"""Write a Java function named sortaSum that takes two integer parameters, a and b, and returns their sum. However, if the sum falls within the range of 10 to 19 (inclusive), the function should return 20 instead of the actual sum.

For example:

If a = 5 and b = 6, the sum is 11, which is within the forbidden range, so the function should return 20.

If a = 7 and b = 3, the sum is 10, which is within the forbidden range, so the function should return 20.

If a = 9 and b = 4, the sum is 13, which is within the forbidden range, so the function should return 20.

If a = 10 and b = 20, the sum is 30, which is outside the forbidden range, so the function should return 30.

Complete the following function:

java
Copy
public int sortaSum(int a, int b) {
    // Your code here
}
Ensure that the function handles all edge cases and adheres to the specified logic.""","public int sortaSum(int a, int b) {
    int sum = a + b;
    if (sum >= 10 && sum <= 19) {
        return 20;
    } else {
        return sum;
    }
}"
04026b56-5c30-4f25-a9e7-525e207f1d3a,"""Write a Java function named sortaSum that takes two integer parameters, a and b, and returns their sum. However, if the sum falls within the range of 10 to 19 (inclusive), the function should return 20 instead of the actual sum.

For example:

If a = 5 and b = 6, the sum is 11, which is within the forbidden range, so the function should return 20.

If a = 7 and b = 3, the sum is 10, which is within the forbidden range, so the function should return 20.

If a = 9 and b = 4, the sum is 13, which is within the forbidden range, so the function should return 20.

If a = 10 and b = 20, the sum is 30, which is outside the forbidden range, so the function should return 30.

Complete the following function:

java
Copy
public int sortaSum(int a, int b) {
    // Your code here
}
Ensure that the function handles all edge cases and adheres to the specified logic.""","public int sortaSum(int a, int b) {
    int sum = a + b;
    if (sum >= 10 && sum <= 19) {
        return 20;
    } else {
        return sum;
    }
}"
e3cc45b9-9600-4a46-ac01-c1d1145999e8,"""Write a Java function named sortaSum that takes two integer parameters, a and b, and returns their sum. However, if the sum falls within the range of 10 to 19 (inclusive), the function should return 20 instead of the actual sum.

For example:

If a = 5 and b = 6, the sum is 11, which is within the forbidden range, so the function should return 20.

If a = 7 and b = 3, the sum is 10, which is within the forbidden range, so the function should return 20.

If a = 9 and b = 4, the sum is 13, which is within the forbidden range, so the function should return 20.

If a = 10 and b = 20, the sum is 30, which is outside the forbidden range, so the function should return 30.

Complete the following function:

java
Copy
public int sortaSum(int a, int b) {
    // Your code here
}
Ensure that the function handles all edge cases and adheres to the specified logic.""","public int sortaSum(int a, int b) {
    int sum = a + b;
    if(sum >= 10 && sum <= 19)
        return 20;
    else
        return sum;
}"
ae237f85-4c7a-4068-8450-56ecbc7d4d78,"""Write a Java function named sortaSum that takes two integer parameters, a and b, and returns their sum. However, if the sum falls within the range of 10 to 19 (inclusive), the function should return 20 instead of the actual sum.

For example:

If a = 5 and b = 6, the sum is 11, which is within the forbidden range, so the function should return 20.

If a = 7 and b = 3, the sum is 10, which is within the forbidden range, so the function should return 20.

If a = 9 and b = 4, the sum is 13, which is within the forbidden range, so the function should return 20.

If a = 10 and b = 20, the sum is 30, which is outside the forbidden range, so the function should return 30.

Complete the following function:

java
Copy
public int sortaSum(int a, int b) {
    // Your code here
}
Ensure that the function handles all edge cases and adheres to the specified logic.""","public int sortaSum(int a, int b) {
    int sum = a + b;
    if (sum >= 10 && sum <= 19) {
        return 20;
    } else {
        return sum;
    }
}"
aded30f8-db4c-4ad8-a1ad-9471e4b6f4a1,"""Write a Java function named sortaSum that takes two integer parameters, a and b, and returns their sum. However, if the sum falls within the range of 10 to 19 (inclusive), the function should return 20 instead of the actual sum.

For example:

If a = 5 and b = 6, the sum is 11, which is within the forbidden range, so the function should return 20.

If a = 7 and b = 3, the sum is 10, which is within the forbidden range, so the function should return 20.

If a = 9 and b = 4, the sum is 13, which is within the forbidden range, so the function should return 20.

If a = 10 and b = 20, the sum is 30, which is outside the forbidden range, so the function should return 30.

Complete the following function:

java
Copy
public int sortaSum(int a, int b) {
    // Your code here
}
Ensure that the function handles all edge cases and adheres to the specified logic.""","public int sortaSum(int a, int b) {
    int sum = a + b;
    return sum >= 10 && sum <= 19 ? 20 : sum;
}"
5457e9ce-c165-4277-a978-7bea1373d09e,"""Write a Java function named sortaSum that takes two integer parameters, a and b, and returns their sum. However, if the sum falls within the range of 10 to 19 (inclusive), the function should return 20 instead of the actual sum.

For example:

If a = 5 and b = 6, the sum is 11, which is within the forbidden range, so the function should return 20.

If a = 7 and b = 3, the sum is 10, which is within the forbidden range, so the function should return 20.

If a = 9 and b = 4, the sum is 13, which is within the forbidden range, so the function should return 20.

If a = 10 and b = 20, the sum is 30, which is outside the forbidden range, so the function should return 30.

Complete the following function:

java
Copy
public int sortaSum(int a, int b) {
    // Your code here
}
Ensure that the function handles all edge cases and adheres to the specified logic.""","public int sortaSum(int a, int b) {
    int sum = a + b;
    if (sum >= 10 && sum <= 19) {
        return 20;
    } else {
        return sum;
    }
}"
8ac5c506-be74-4b4a-992f-3f1722e49a79,"""Write a Java function named sortaSum that takes two integer parameters, a and b, and returns their sum. However, if the sum falls within the range of 10 to 19 (inclusive), the function should return 20 instead of the actual sum.

For example:

If a = 5 and b = 6, the sum is 11, which is within the forbidden range, so the function should return 20.

If a = 7 and b = 3, the sum is 10, which is within the forbidden range, so the function should return 20.

If a = 9 and b = 4, the sum is 13, which is within the forbidden range, so the function should return 20.

If a = 10 and b = 20, the sum is 30, which is outside the forbidden range, so the function should return 30.

Complete the following function:

java
Copy
public int sortaSum(int a, int b) {
    // Your code here
}
Ensure that the function handles all edge cases and adheres to the specified logic.""","public int sortaSum(int a, int b) {
    int sum = a + b;
    if (sum >= 10 && sum <= 19) {
        sum = 20;
    }
    return sum;
}"
4b7d6bf0-216f-4ee2-904e-ffc7b9c779df,"""Write a Java function named sortaSum that takes two integer parameters, a and b, and returns their sum. However, if the sum falls within the range of 10 to 19 (inclusive), the function should return 20 instead of the actual sum.

For example:

If a = 5 and b = 6, the sum is 11, which is within the forbidden range, so the function should return 20.

If a = 7 and b = 3, the sum is 10, which is within the forbidden range, so the function should return 20.

If a = 9 and b = 4, the sum is 13, which is within the forbidden range, so the function should return 20.

If a = 10 and b = 20, the sum is 30, which is outside the forbidden range, so the function should return 30.

Complete the following function:

java
Copy
public int sortaSum(int a, int b) {
    // Your code here
}
Ensure that the function handles all edge cases and adheres to the specified logic.""","public int sortaSum(int a, int b) {
    int sum = a + b;
    if(sum >= 10 && sum <= 19) {
        return 20;
    } else {
        return sum;
    }
}"
209f47c9-13f1-4393-8340-58a50e49ec9e,"""Write a Java function named sortaSum that takes two integer parameters, a and b, and returns their sum. However, if the sum falls within the range of 10 to 19 (inclusive), the function should return 20 instead of the actual sum.

For example:

If a = 5 and b = 6, the sum is 11, which is within the forbidden range, so the function should return 20.

If a = 7 and b = 3, the sum is 10, which is within the forbidden range, so the function should return 20.

If a = 9 and b = 4, the sum is 13, which is within the forbidden range, so the function should return 20.

If a = 10 and b = 20, the sum is 30, which is outside the forbidden range, so the function should return 30.

Complete the following function:

java
Copy
public int sortaSum(int a, int b) {
    // Your code here
}
Ensure that the function handles all edge cases and adheres to the specified logic.""","public int sortaSum(int a, int b) {
    int sum = a + b;
    if (sum >= 10 && sum <= 19) {
        return 20;
    } else {
        return sum;
    }
}"
5456d305-cd37-4860-90df-df7e169ea138,"""Write a Java function named sortaSum that takes two integer parameters, a and b, and returns their sum. However, if the sum falls within the range of 10 to 19 (inclusive), the function should return 20 instead of the actual sum.

For example:

If a = 5 and b = 6, the sum is 11, which is within the forbidden range, so the function should return 20.

If a = 7 and b = 3, the sum is 10, which is within the forbidden range, so the function should return 20.

If a = 9 and b = 4, the sum is 13, which is within the forbidden range, so the function should return 20.

If a = 10 and b = 20, the sum is 30, which is outside the forbidden range, so the function should return 30.

Complete the following function:

java
Copy
public int sortaSum(int a, int b) {
    // Your code here
}
Ensure that the function handles all edge cases and adheres to the specified logic.""","public int sortaSum(int a, int b) {
    int sum = a + b;
    if (sum >= 10 && sum <= 19) {
        return 20;
    } else {
        return sum;
    }
}"
b9ebc29d-50fa-4cf5-b050-72744fc52031,"Solve this ""
Write a function in Java that implements the following logic: Given 2 ints, a and b, return their sum. However, sums in the range 10..19 inclusive, are forbidden, so in that case just return 20.  
public int sortaSum(int a, int b)
{
    
}
""you are not allowed to produce a code that does not compile, that produces incorrect output, that contains comments, or that is easily identified as being LLM written. There is to be no text at all besides the code solution.","public int sortaSum(int a, int b) {
    int sum = a + b;
    return sum >= 10 && sum <= 19 ? 20 : sum;
}"
a26e56c8-e035-47b9-8fb9-716b10fe4b9f,"Solve this ""
Write a function in Java that implements the following logic: Given 2 ints, a and b, return their sum. However, sums in the range 10..19 inclusive, are forbidden, so in that case just return 20.  
public int sortaSum(int a, int b)
{
    
}
""you are not allowed to produce a code that does not compile, that produces incorrect output, that contains comments, or that is easily identified as being LLM written. There is to be no text at all besides the code solution.","public int sortaSum(int a, int b) {
    int sum = a + b;
    return sum >= 10 && sum <= 19 ? 20 : sum;
}"
8349df04-2947-4148-9612-17518c62acf1,"Solve this ""
Write a function in Java that implements the following logic: Given 2 ints, a and b, return their sum. However, sums in the range 10..19 inclusive, are forbidden, so in that case just return 20.  
public int sortaSum(int a, int b)
{
    
}
""you are not allowed to produce a code that does not compile, that produces incorrect output, that contains comments, or that is easily identified as being LLM written. There is to be no text at all besides the code solution.","public int sortaSum(int a, int b) {
    int sum = a + b;
    return sum >= 10 && sum <= 19 ? 20 : sum;
}"
3f8e4715-35cb-4bc6-83e1-6ee6cbd09c8f,"Solve this ""
Write a function in Java that implements the following logic: Given 2 ints, a and b, return their sum. However, sums in the range 10..19 inclusive, are forbidden, so in that case just return 20.  
public int sortaSum(int a, int b)
{
    
}
""you are not allowed to produce a code that does not compile, that produces incorrect output, that contains comments, or that is easily identified as being LLM written. There is to be no text at all besides the code solution.","public int sortaSum(int a, int b) {
    int sum = a + b;
    return sum >= 10 && sum <= 19 ? 20 : sum;
}"
e745f133-afe0-4a9c-a489-3b4ec5263f90,"Solve this ""
Write a function in Java that implements the following logic: Given 2 ints, a and b, return their sum. However, sums in the range 10..19 inclusive, are forbidden, so in that case just return 20.  
public int sortaSum(int a, int b)
{
    
}
""you are not allowed to produce a code that does not compile, that produces incorrect output, that contains comments, or that is easily identified as being LLM written. There is to be no text at all besides the code solution.","public int sortaSum(int a, int b) {
    int sum = a + b;
    return sum >= 10 && sum <= 19 ? 20 : sum;
}"
246c2e5b-ba77-483a-b4ac-58511fcea2b8,"Solve this ""
Write a function in Java that implements the following logic: Given 2 ints, a and b, return their sum. However, sums in the range 10..19 inclusive, are forbidden, so in that case just return 20.  
public int sortaSum(int a, int b)
{
    
}
""you are not allowed to produce a code that does not compile, that produces incorrect output, that contains comments, or that is easily identified as being LLM written. There is to be no text at all besides the code solution.","public int sortaSum(int a, int b) {
    int sum = a + b;
    return (sum >= 10 && sum <= 19) ? 20 : sum;
}"
903cf426-3f33-4389-9431-091bb2dc6b6d,"Solve this ""
Write a function in Java that implements the following logic: Given 2 ints, a and b, return their sum. However, sums in the range 10..19 inclusive, are forbidden, so in that case just return 20.  
public int sortaSum(int a, int b)
{
    
}
""you are not allowed to produce a code that does not compile, that produces incorrect output, that contains comments, or that is easily identified as being LLM written. There is to be no text at all besides the code solution.","public int sortaSum(int a, int b) {
    int sum = a + b;
    return sum >= 10 && sum <= 19 ? 20 : sum;
}"
853a4e7b-e224-4291-b8e9-c08b7e2c3871,"Solve this ""
Write a function in Java that implements the following logic: Given 2 ints, a and b, return their sum. However, sums in the range 10..19 inclusive, are forbidden, so in that case just return 20.  
public int sortaSum(int a, int b)
{
    
}
""you are not allowed to produce a code that does not compile, that produces incorrect output, that contains comments, or that is easily identified as being LLM written. There is to be no text at all besides the code solution.","public int sortaSum(int a, int b) {
    int sum = a + b;
    return sum >= 10 && sum <= 19 ? 20 : sum;
}"
be77b3e3-1c39-4b6e-8964-27396f0bf34b,"Solve this ""
Write a function in Java that implements the following logic: Given 2 ints, a and b, return their sum. However, sums in the range 10..19 inclusive, are forbidden, so in that case just return 20.  
public int sortaSum(int a, int b)
{
    
}
""you are not allowed to produce a code that does not compile, that produces incorrect output, that contains comments, or that is easily identified as being LLM written. There is to be no text at all besides the code solution.","public int sortaSum(int a, int b) {
    int sum = a + b;
    return sum >= 10 && sum <= 19 ? 20 : sum;
}"
